1,0.034968,212285,7457.23,"2019-03-08 18:36:18"
1,0.034965,211401,7425.18,"2019-03-08 19:03:18"
1,0.034962,211403,7425.18,"2019-03-08 19:04:18"
1,0.034959,211410,7425.18,"2019-03-08 19:05:18"
